image path,green_players alive,green_ability_count,green_ult_points,green_ults,red_players_alive,red_ability_count,red_ult_points,red_ults,green_win
output/screenshots\1718766945.0156872.png,4,11,13,0,4,11,13,0,1
output/screenshots\1718766945.7315147.png,4,11,13,0,4,11,13,0,1
output/screenshots\1718766946.4685435.png,3,11,11,0,4,11,11,0,1
output/screenshots\1718766947.2333348.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766947.9928403.png,3,9,11,0,4,9,11,0,1
output/screenshots\1718766948.6996684.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766949.4638116.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766950.2095525.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766950.974553.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766951.737483.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766952.5011632.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766953.2756484.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766953.986141.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766954.6900141.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766955.4602363.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766956.2491906.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766956.9879951.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766957.7238662.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766958.494098.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766959.248134.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766959.9480093.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766960.6854675.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766961.3910513.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766962.1471813.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766962.943134.png,3,7,11,0,4,7,11,0,1
output/screenshots\1718766963.704613.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766964.4516966.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766965.2058988.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766965.985382.png,3,9,11,0,4,9,11,0,1
output/screenshots\1718766966.77047.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766967.5338628.png,3,9,11,0,4,9,11,0,1
output/screenshots\1718766968.264617.png,3,9,11,0,4,9,11,0,1
output/screenshots\1718766969.0457995.png,3,9,11,0,4,9,11,0,1
output/screenshots\1718766969.7883837.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766970.52484.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766971.3188212.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766972.1190517.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766972.8349845.png,3,8,11,0,4,8,11,0,1
output/screenshots\1718766973.5901048.png,2,5,10,0,4,5,10,0,1
output/screenshots\1718766974.320102.png,1,3,2,0,4,3,2,0,1
output/screenshots\1718766975.0576668.png,1,3,2,0,4,3,2,0,1
output/screenshots\1718766975.783454.png,1,3,2,0,4,3,2,0,1
output/screenshots\1718766976.5150795.png,1,3,2,0,4,3,2,0,1
output/screenshots\1718766977.2779484.png,1,3,2,0,9,3,2,0,1
output/screenshots\1718766978.0512238.png,0,0,0,0,4,0,0,0,1
output/screenshots\1718767000.4575913.png,5,16,11,1,5,16,11,1,0
output/screenshots\1718767001.0988667.png,5,14,11,1,5,14,11,1,0
output/screenshots\1718767001.7131963.png,5,14,11,1,5,14,11,1,0
output/screenshots\1718767002.439011.png,5,14,11,1,5,14,11,1,0
output/screenshots\1718767003.2098644.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767003.9380097.png,5,13,11,1,5,13,11,1,0
output/screenshots\1718767004.6611702.png,5,14,11,1,5,14,11,1,0
output/screenshots\1718767005.3926337.png,5,13,11,1,5,13,11,1,0
output/screenshots\1718767006.1335616.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767006.8664317.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767007.6015606.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767008.3511553.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767009.118565.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767009.9196503.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767010.6907017.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767011.4106152.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767012.1785727.png,5,13,11,1,5,13,11,1,0
output/screenshots\1718767012.8897696.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767013.7113755.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767014.4755213.png,5,12,11,1,5,12,11,1,0
output/screenshots\1718767015.2407222.png,5,11,11,1,5,11,11,1,0
output/screenshots\1718767015.9642773.png,5,11,11,1,5,11,11,1,0
output/screenshots\1718767016.6756768.png,5,11,11,1,5,11,11,1,0
output/screenshots\1718767017.4052997.png,5,10,11,1,5,10,11,1,0
output/screenshots\1718767018.138564.png,5,10,11,1,5,10,11,1,0
output/screenshots\1718767018.9241343.png,5,9,11,1,5,9,11,1,0
output/screenshots\1718767019.6699712.png,5,9,11,1,5,9,11,1,0
output/screenshots\1718767020.3913546.png,5,9,11,1,5,9,11,1,0
output/screenshots\1718767021.2038965.png,5,9,11,1,5,9,11,1,0
output/screenshots\1718767021.9880116.png,5,9,11,1,5,9,11,1,0
output/screenshots\1718767022.7736433.png,5,8,11,1,5,8,11,1,0
output/screenshots\1718767023.5484893.png,5,8,11,1,5,8,11,1,0
output/screenshots\1718767024.2885334.png,5,8,11,1,5,8,11,1,0
output/screenshots\1718767025.057686.png,5,8,10,1,5,8,10,1,0
output/screenshots\1718767025.757557.png,5,8,11,1,5,8,11,1,0
output/screenshots\1718767026.4997647.png,5,7,11,1,5,7,11,1,0
output/screenshots\1718767027.2186525.png,5,6,11,1,5,6,11,1,0
output/screenshots\1718767027.9729333.png,5,5,11,1,5,5,11,1,0
output/screenshots\1718767028.7158182.png,5,5,11,1,5,5,11,1,0
output/screenshots\1718767029.4573407.png,5,6,11,1,5,6,11,1,0
output/screenshots\1718767030.2377608.png,5,5,11,1,5,5,11,1,0
output/screenshots\1718767031.0402448.png,5,7,11,1,5,7,11,1,0
output/screenshots\1718767031.7921717.png,5,7,11,1,5,7,11,1,0
output/screenshots\1718767032.5625222.png,5,7,11,1,5,7,11,1,0
output/screenshots\1718767033.3830032.png,12,7,12,1,12,7,12,1,0
output/screenshots\1718767034.164103.png,5,8,12,1,5,8,12,1,0
output/screenshots\1718767034.9075587.png,5,7,13,1,5,7,13,1,0
output/screenshots\1718767035.6847482.png,5,7,13,1,5,7,13,1,0
output/screenshots\1718767036.4774637.png,4,5,9,1,4,5,9,1,0
output/screenshots\1718767037.2186487.png,4,5,10,1,4,5,10,1,0
output/screenshots\1718767037.972064.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767038.7049637.png,4,4,10,1,4,4,10,1,0
output/screenshots\1718767039.4182923.png,4,4,10,1,4,4,10,1,0
output/screenshots\1718767040.2184596.png,4,4,10,1,4,4,10,1,0
output/screenshots\1718767041.003263.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767041.7885523.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767042.593061.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767043.335118.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767044.077958.png,4,3,10,1,4,3,10,1,0
output/screenshots\1718767044.868946.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767045.6236923.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767046.3939202.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767047.1574664.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767047.9064596.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767048.689567.png,4,2,10,1,4,2,10,1,0
output/screenshots\1718767049.470198.png,4,1,10,1,4,1,10,1,0
output/screenshots\1718767050.2031844.png,3,1,7,1,3,1,7,1,0
output/screenshots\1718767050.9888425.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767051.745724.png,3,2,8,1,3,2,8,1,0
output/screenshots\1718767052.442241.png,3,2,8,1,3,2,8,1,0
output/screenshots\1718767053.1655695.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767053.9417496.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767054.734439.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767055.542493.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767056.3197227.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767057.1230836.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767057.8511896.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767058.5673764.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767059.318164.png,3,1,8,1,3,1,8,1,0
output/screenshots\1718767060.050202.png,2,1,4,1,2,1,4,1,0
output/screenshots\1718767060.8195944.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767061.604891.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767062.359497.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767063.142672.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767063.8688447.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767064.626431.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767065.3695066.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767066.067478.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767066.767397.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767067.487541.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767068.2272768.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767068.972455.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767069.7935212.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767070.6180544.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767071.4426057.png,2,2,5,1,2,2,5,1,0
output/screenshots\1718767072.2043126.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767072.9636524.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767073.6995645.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767074.4195607.png,2,1,5,1,2,1,5,1,0
output/screenshots\1718767087.207772.png,5,18,19,0,5,18,19,0,0
output/screenshots\1718767087.9437907.png,5,17,19,0,5,17,19,0,0
output/screenshots\1718767088.6053286.png,5,17,19,0,5,17,19,0,0
output/screenshots\1718767089.413016.png,5,17,19,0,5,17,19,0,0
output/screenshots\1718767090.1571405.png,5,17,19,0,5,17,19,0,0
output/screenshots\1718767090.9181695.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767091.672939.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767092.442774.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767093.1800835.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767093.967652.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767094.7004066.png,5,17,19,0,5,17,19,0,0
output/screenshots\1718767095.4531395.png,6,17,19,0,6,17,19,0,0
output/screenshots\1718767096.1840646.png,6,16,19,0,6,16,19,0,0
output/screenshots\1718767096.969546.png,6,16,19,0,6,16,19,0,0
output/screenshots\1718767097.7165003.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767098.4504795.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767099.1729994.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767099.8882892.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767100.6346233.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767101.3755229.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767102.1348436.png,5,16,19,0,5,16,19,0,0
output/screenshots\1718767102.8719437.png,5,15,19,0,5,15,19,0,0
output/screenshots\1718767103.59276.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767104.3374336.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767105.065698.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767105.8373263.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767106.576056.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767107.3385878.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767108.0882888.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767108.8339524.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767109.5571072.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767110.303232.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767111.0572402.png,5,14,19,0,5,14,19,0,0
output/screenshots\1718767111.7873898.png,5,11,19,0,5,11,19,0,0
output/screenshots\1718767112.5174773.png,5,9,19,0,5,9,19,0,0
output/screenshots\1718767113.2572587.png,5,9,19,0,5,9,19,0,0
output/screenshots\1718767113.991157.png,5,8,19,0,5,8,19,0,0
output/screenshots\1718767114.7622044.png,4,6,15,0,4,6,15,0,0
output/screenshots\1718767115.515538.png,4,7,15,0,4,7,15,0,0
output/screenshots\1718767116.3095295.png,4,6,15,0,4,6,15,0,0
output/screenshots\1718767117.1005843.png,4,7,15,0,4,7,15,0,0
output/screenshots\1718767117.8226817.png,4,7,10,1,4,7,10,1,0
output/screenshots\1718767118.6039045.png,4,7,11,1,4,7,11,1,0
output/screenshots\1718767119.3667483.png,4,7,11,1,4,7,11,1,0
output/screenshots\1718767120.157249.png,4,7,11,1,4,7,11,1,0
output/screenshots\1718767120.904768.png,4,6,11,1,4,6,11,1,0
output/screenshots\1718767121.657301.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767122.434692.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767123.2346065.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767124.0530725.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767124.852764.png,4,6,11,1,4,6,11,1,0
output/screenshots\1718767125.6072223.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767126.3792946.png,4,6,11,1,4,6,11,1,0
output/screenshots\1718767127.0927212.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767127.8005483.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767128.5500283.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767129.3428366.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767130.10481.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767130.8643754.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767131.5746324.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767132.311088.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767133.0142562.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767133.7990155.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767134.5474865.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767135.2723715.png,5,5,11,1,5,5,11,1,0
output/screenshots\1718767136.0020561.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767136.7502706.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767137.5210629.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767138.317379.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767139.0528069.png,4,4,11,1,4,4,11,1,0
output/screenshots\1718767139.8023913.png,4,5,11,1,4,5,11,1,0
output/screenshots\1718767140.5845165.png,4,3,11,1,4,3,11,1,0
output/screenshots\1718767141.3031445.png,4,3,11,1,4,3,11,1,0
output/screenshots\1718767142.0371647.png,4,3,11,1,4,3,11,1,0
output/screenshots\1718767142.7693906.png,4,3,11,1,4,3,11,1,0
output/screenshots\1718767143.5026903.png,4,3,12,1,4,3,12,1,0
output/screenshots\1718767144.3193157.png,4,3,12,1,4,3,12,1,0
output/screenshots\1718767145.16736.png,4,3,12,1,4,3,12,1,0
output/screenshots\1718767145.9071317.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767146.6608331.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767147.368066.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767148.0770528.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767148.8138473.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767149.5883403.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767150.3245463.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767151.1140695.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767151.885093.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767152.6723268.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767153.4041328.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767154.1342947.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767154.8828638.png,4,4,12,1,4,4,12,1,0
output/screenshots\1718767155.6296482.png,3,4,12,0,3,4,12,0,0
output/screenshots\1718767156.377567.png,3,4,12,0,3,4,12,0,0
output/screenshots\1718767157.155284.png,3,4,12,0,3,4,12,0,0
output/screenshots\1718767157.9707565.png,3,5,12,0,3,5,12,0,0
output/screenshots\1718767173.9629033.png,5,19,12,2,5,19,12,2,1
output/screenshots\1718767174.5806816.png,5,18,12,2,5,18,12,2,1
output/screenshots\1718767175.1943364.png,5,18,12,2,5,18,12,2,1
output/screenshots\1718767175.8822.png,5,16,12,2,5,16,12,2,1
output/screenshots\1718767176.660448.png,5,14,12,2,5,14,12,2,1
output/screenshots\1718767177.3993049.png,5,15,12,2,5,15,12,2,1
output/screenshots\1718767178.2082841.png,5,14,12,2,5,14,12,2,1
output/screenshots\1718767178.9313233.png,5,14,12,2,5,14,12,2,1
output/screenshots\1718767179.7500038.png,10,13,11,1,5,13,11,1,1
output/screenshots\1718767180.4723964.png,11,14,12,1,5,14,12,1,1
output/screenshots\1718767181.2199697.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767181.9722457.png,5,14,12,1,5,14,12,1,1
output/screenshots\1718767182.7033627.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767183.4373615.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767184.1504226.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767184.922704.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767185.6549845.png,5,14,12,1,5,14,12,1,1
output/screenshots\1718767186.4390447.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767187.1863725.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767187.938876.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767188.6643867.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767189.3869166.png,5,14,12,1,5,14,12,1,1
output/screenshots\1718767190.13506.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767190.8507078.png,5,13,12,1,5,13,12,1,1
output/screenshots\1718767191.593023.png,5,12,12,1,5,12,12,1,1
output/screenshots\1718767192.357012.png,5,12,12,1,5,12,12,1,1
output/screenshots\1718767193.1170273.png,5,12,12,1,5,12,12,1,1
output/screenshots\1718767193.8531764.png,5,11,12,1,5,11,12,1,1
output/screenshots\1718767194.6206515.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767195.3651755.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767196.121114.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767196.9517477.png,32,6,12,1,5,6,12,1,1
output/screenshots\1718767197.7902298.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767198.5878348.png,5,11,12,1,5,11,12,1,1
output/screenshots\1718767199.4266756.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767200.1999903.png,5,11,12,2,5,11,12,2,1
output/screenshots\1718767200.949034.png,5,11,12,2,5,11,12,2,1
output/screenshots\1718767201.6643927.png,5,11,12,2,5,11,12,2,1
output/screenshots\1718767202.4028451.png,5,10,12,2,5,10,12,2,1
output/screenshots\1718767203.1032562.png,5,11,12,2,5,11,12,2,1
output/screenshots\1718767203.8479948.png,5,12,12,2,5,12,12,2,1
output/screenshots\1718767204.5877285.png,5,11,12,2,5,11,12,2,1
output/screenshots\1718767205.3437355.png,5,10,12,2,5,10,12,2,1
output/screenshots\1718767206.106207.png,5,10,12,2,5,10,12,2,1
output/screenshots\1718767206.8380265.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767207.5883405.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767208.3376508.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767209.1514878.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767209.8970947.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767210.6731453.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767211.4337416.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767212.2192724.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767212.9725142.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767213.7569313.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767214.5190604.png,5,10,12,1,5,10,12,1,1
output/screenshots\1718767215.2726796.png,5,10,12,1,6,10,12,1,1
output/screenshots\1718767216.0636106.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767216.8438.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767217.6072917.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767218.3430777.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767219.1159163.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767219.9349928.png,5,10,13,1,6,10,13,1,1
output/screenshots\1718767220.706867.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767221.4567914.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767222.23421.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767222.9902415.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767223.738057.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767224.5043538.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767225.2497597.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767226.0167913.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767226.7352655.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767227.548061.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767228.2809553.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767229.03996.png,5,9,13,1,5,9,13,1,1
output/screenshots\1718767229.8320866.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767230.5698333.png,5,9,13,1,5,9,13,1,1
output/screenshots\1718767231.2890124.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767232.0568843.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767232.8190603.png,5,10,13,1,6,10,13,1,1
output/screenshots\1718767233.634226.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767234.3488274.png,5,9,13,1,5,9,13,1,1
output/screenshots\1718767235.1186388.png,5,9,13,1,9,9,13,1,1
output/screenshots\1718767235.8713944.png,5,8,13,1,5,8,13,1,1
output/screenshots\1718767236.6755922.png,5,8,13,1,5,8,13,1,1
output/screenshots\1718767237.4050622.png,5,8,13,1,5,8,13,1,1
output/screenshots\1718767238.122488.png,5,7,13,1,5,7,13,1,1
output/screenshots\1718767238.9120307.png,5,4,13,1,5,4,13,1,1
output/screenshots\1718767239.675043.png,5,5,13,1,5,5,13,1,1
output/screenshots\1718767240.4281137.png,5,4,13,1,5,4,13,1,1
output/screenshots\1718767241.1505806.png,5,4,13,1,5,4,13,1,1
output/screenshots\1718767241.8719604.png,5,3,13,0,5,3,13,0,1
output/screenshots\1718767242.619173.png,5,3,13,0,5,3,13,0,1
output/screenshots\1718767243.3715227.png,5,4,13,0,5,4,13,0,1
output/screenshots\1718767244.1038327.png,5,4,13,0,5,4,13,0,1
output/screenshots\1718767244.8566427.png,5,3,13,0,5,3,13,0,1
output/screenshots\1718767245.6499877.png,5,3,13,0,5,3,13,0,1
output/screenshots\1718767246.3930633.png,5,3,13,0,5,3,13,0,1
output/screenshots\1718767247.1870499.png,5,2,13,0,4,2,13,0,1
output/screenshots\1718767247.9267664.png,5,2,14,0,4,2,14,0,1
output/screenshots\1718767248.6526039.png,5,2,14,0,4,2,14,0,1
output/screenshots\1718767249.3880324.png,5,2,13,0,4,2,13,0,1
output/screenshots\1718767250.186693.png,5,1,14,0,4,1,14,0,1
output/screenshots\1718767250.948447.png,5,1,14,0,4,1,14,0,1
output/screenshots\1718767251.6740105.png,5,1,14,0,4,1,14,0,1
output/screenshots\1718767252.405136.png,4,1,14,0,3,1,14,0,1
output/screenshots\1718767253.120828.png,3,1,9,0,3,1,9,0,1
output/screenshots\1718767253.8930383.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767254.6588466.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767255.4588947.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767256.2744265.png,2,1,2,0,3,1,2,0,1
output/screenshots\1718767257.1186833.png,2,1,2,0,3,1,2,0,1
output/screenshots\1718767257.8723075.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767258.6389906.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767259.402583.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767260.124201.png,2,0,2,0,3,0,2,0,1
output/screenshots\1718767260.871399.png,1,0,2,0,3,0,2,0,1
output/screenshots\1718767261.651046.png,1,0,2,0,7,0,2,0,1
output/screenshots\1718767262.371909.png,1,0,2,0,2,0,2,0,1
output/screenshots\1718767263.08795.png,1,0,3,0,2,0,3,0,1
output/screenshots\1718767263.8344104.png,1,0,3,0,4,0,3,0,1
output/screenshots\1718767264.5564525.png,1,0,3,0,2,0,3,0,1
output/screenshots\1718767265.2876928.png,1,0,3,0,2,0,3,0,1
output/screenshots\1718767266.0176978.png,4,0,0,0,2,0,0,0,1
output/screenshots\1718767283.34513.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767283.9630167.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767284.5665712.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767285.3144484.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767286.0377378.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767286.7932544.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767287.587464.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767288.307899.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767289.0361385.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767289.7585628.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767290.502007.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767291.2589626.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767291.9735389.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767292.7385955.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767293.4315274.png,5,15,13,1,5,15,13,1,1
output/screenshots\1718767294.1887426.png,5,14,13,1,5,14,13,1,1
output/screenshots\1718767294.9722066.png,5,14,13,1,5,14,13,1,1
output/screenshots\1718767295.7186553.png,5,14,13,1,5,14,13,1,1
output/screenshots\1718767296.434137.png,5,14,13,1,5,14,13,1,1
output/screenshots\1718767297.171744.png,5,13,13,1,5,13,13,1,1
output/screenshots\1718767297.902213.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767298.6221693.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767299.4064586.png,5,11,13,1,5,11,13,1,1
output/screenshots\1718767300.113929.png,5,10,13,1,5,10,13,1,1
output/screenshots\1718767300.9001987.png,5,8,13,1,5,8,13,1,1
output/screenshots\1718767301.6493113.png,5,7,13,1,5,7,13,1,1
output/screenshots\1718767302.3873081.png,5,6,13,0,5,6,13,0,1
output/screenshots\1718767303.1246402.png,5,5,13,0,6,5,13,0,1
